Id,SalePrice
1663,342912.3646817351
1664,332149.19503854564
1665,303164.2106763754
1666,308254.7910746157
1667,362998.25381875416
1668,328148.2626682011
1669,305751.25013783906
1670,347003.1358294788
1671,252457.27879831294
1672,413056.04105851584
1673,297754.90524797415
1674,252510.2919880725
1675,184466.07939776158
1676,184989.06059148553
1677,210108.90663338627
1678,428617.57814950444
1679,377986.09103404486
1680,339226.9407461629
1681,236083.82446764654
1682,292271.60478120035
1683,170552.39555893387
1684,172689.3483157528
1685,177236.4914144676
1686,171051.9022133757
1687,168450.1124638583
1688,184497.81402975283
1689,191184.88043342915
1690,194039.78168182558
1691,177220.61640549556
1692,277526.70686180895
1693,169059.52514380962
1694,187229.4696107373
1695,164953.13380629732
1696,275769.1449911081
1697,167506.62893212406
1698,360594.7474859264
1699,328829.73670318496
1700,251166.35482129076
1701,258500.5509211153
1702,258601.86538854433
1703,254843.25770005875
1704,286890.98480335576
1705,220024.65685838528
1706,393051.20156539016
1707,214748.6578302296
1708,204524.4562260151
1709,280430.06070362683
1710,218040.5053888735
1711,251457.58883210228
1712,276562.4828741188
1713,265391.64559736516
1714,229313.84728317647
1715,205148.21253105783
1716,187814.41033399335
1717,177930.2905161916
1718,136042.79166469924
1719,199456.69357842553
1720,252583.6435181703
1721,172671.7800573811
1722,126461.51439303427
1723,155888.18789629696
1724,217482.91244202043
1725,246828.5915995429
1726,183952.6305913662
1727,159903.42944033237
1728,175096.2760321744
1729,162222.66477997048
1730,161862.94205329492
1731,123220.92932996963
1732,133701.45065454693
1733,114855.95551069299
1734,130889.03750219675
1735,138288.25905314245
1736,116593.43288275087
1737,340828.7360221586
1738,206841.85576216996
1739,257771.4704353926
1740,227734.65801823
1741,195499.27811641744
1742,173856.86030635133
1743,175035.5225715671
1744,320993.6139878265
1745,226234.043409957
1746,189366.6409132232
1747,220399.33052778768
1748,228879.74178310926
1749,150360.72644724784
1750,127346.66158493533
1751,245163.19596167057
1752,120798.52663976209
1753,139624.36792252207
1754,190650.47100992387
1755,164715.0865156143
1756,127012.68376484037
1757,123056.07163425571
1758,135485.72759550493
1759,164624.71400534172
1760,159810.64390300648
1761,145271.52562714712
1762,171666.53820227116
1763,180089.56390216388
1764,111618.18439901923
1765,139068.8429458267
1766,176069.9901174504
1767,217426.37838686394
1768,142933.51897033764
1769,180117.26246260208
1770,147157.70412926681
1771,129050.2894579912
1772,132291.25005854652
1773,139883.19226666747
1774,124039.05850565906
1775,138176.29299189005
1776,120889.04786486842
1777,115553.73560387107
1778,138446.41813996414
1779,112208.77626775076
1780,172430.42591040305
1781,128111.65085029953
1782,92379.20470797023
1783,133829.24515393845
1784,95225.36393836146
1785,119446.84715686212
1786,132730.93276015075
1787,156125.14429549797
1788,51924.89594782925
1789,98761.98818358652
1790,77730.21403213062
1791,181378.5710656554
1792,156813.36155822524
1793,125128.5639243948
1794,145868.49026006972
1795,133556.64424151002
1796,120873.87907049242
1797,106578.71438042562
1798,124835.5499950096
1799,116250.90106760056
1800,134969.44477938212
1801,125602.67434828954
1802,143787.71267521763
1803,147297.24450456642
1804,140061.8984457098
1805,135528.2146373848
1806,109431.29284902947
1807,125385.22729492612
1808,122706.24952255546
1809,120743.85658358596
1810,150191.75271555214
1811,95588.14994004864
1812,101978.15491960265
1813,124051.1053654437
1814,104447.65965757325
1815,53314.158379941364
1816,98979.21936784645
1817,109957.4963562974
1818,141030.1532646719
1819,126832.70592938158
1820,56903.305419313736
1821,114980.58642878273
1822,148196.27484273267
1823,41261.705383387125
1824,136488.18915560746
1825,134389.93481467888
1826,99640.46679032239
1827,106363.29009943707
1828,134887.0928041378
1829,118025.1823776251
1830,150418.1936533621
1831,163231.71407598193
1832,78826.23651966278
1833,131704.73317294542
1834,116787.68178306585
1835,132655.5640493576
1836,126389.86031064116
1837,91230.16130449854
1838,123630.24002845456
1839,83594.21085756028
1840,168505.23170837553
1841,147760.21709780465
1842,76116.90727763083
1843,132163.91000001642
1844,132484.35728773518
1845,139929.31049929236
1846,155390.1798590279
1847,152348.19650686512
1848,51779.17299541545
1849,111417.95675860837
1850,119389.1783918669
1851,158903.65407943347
1852,126697.52500075496
1853,133481.0204591515
1854,175550.4864556328
1855,135417.35055925057
1856,215480.93562954536
1857,151209.37310131686
1858,136069.6426663809
1859,128533.94659683992
1860,153552.80628482605
1861,129380.25350458613
1862,296296.0010068463
1863,289890.2095345724
1864,289890.2095345724
1865,347863.38976291614
1866,333535.4989101898
1867,244745.39565521214
1868,302721.2292546056
1869,202886.70374953852
1870,239619.40997552528
1871,254568.70635354487
1872,173948.48323911545
1873,228058.14150132253
1874,146377.06142106082
1875,199581.7285032358
1876,193615.2713969146
1877,208779.51339303938
1878,209750.42245377135
1879,135469.55576025075
1880,137875.40325662427
1881,233737.66367132415
1882,251357.80928298782
1883,189055.43661906783
1884,205631.1155456556
1885,249262.46491934697
1886,305703.89384885615
1887,204046.29019921072
1888,277998.3905455192
1889,164117.4305234347
1890,128821.23372503559
1891,137266.15617736845
1892,102152.71735014272
1893,128851.33751196071
1894,123651.00984582072
1895,137509.29925724125
1896,127258.57469626205
1897,115892.14578422022
1898,106740.0834263148
1899,153373.99756908306
1900,151119.33324719488
1901,186176.2199702516
1902,141856.70131906462
1903,212744.7038782952
1904,149900.30616123864
1905,196421.96636117683
1906,154268.25533960026
1907,193173.67624791837
1908,107987.189234152
1909,137362.45538601873
1910,121657.35648775399
1911,218146.68659770317
1912,323184.0985535997
1913,140141.04175745192
1914,50881.93260718461
1915,320806.34229433624
1916,60815.567139876795
1917,266200.61959884193
1918,138634.63275948004
1919,161290.1832287127
1920,131330.67399620096
1921,433897.6451487878
1922,335910.7006350001
1923,212575.44559740947
1924,221790.96379505284
1925,205785.22573746863
1926,403267.99020907487
1927,135915.71754309296
1928,159501.82472080534
1929,122836.10967077572
1930,129257.68656903223
1931,143949.98530911581
1932,139345.804515525
1933,145610.2344078502
1934,179569.6920317658
1935,173799.70589879432
1936,192578.9057578708
1937,178263.86377282647
1938,170586.25704623747
1939,234874.4715814113
1940,185150.45550167002
1941,175695.1342669947
1942,183736.43155995724
1943,199165.6996086789
1944,351603.74602037657
1945,381171.765982174
1946,138603.0696866444
1947,331037.32042304904
1948,177315.82089255418
1949,252796.41703951132
1950,180424.25167838522
1951,245320.09820381334
1952,211935.8333206566
1953,164438.96808468676
1954,189492.9381068601
1955,131398.5185697004
1956,278305.98945830256
1957,156939.47649654804
1958,321293.4604977412
1959,138741.324886389
1960,117711.97043449264
1961,120747.60799690778
1962,95857.51089301574
1963,99363.43286077266
1964,110133.65168764013
1965,144280.39683723034
1966,144178.1661933057
1967,297532.91680745874
1968,428414.2731083521
1969,388112.79879414465
1970,442389.01052846195
1971,473220.5145450461
1972,386653.2667078982
1973,265891.1360192868
1974,328536.24889307783
1975,409922.5221544198
1976,269599.9455403203
1977,349604.3990663889
1978,378844.79460124014
1979,331459.50364434737
1980,182730.0878365172
1981,343695.7257206976
1982,219823.48765514838
1983,205483.0478997422
1984,162563.82505193716
1985,216031.20865236307
1986,212860.15937081625
1987,188071.33091638918
1988,177726.18102888315
1989,188620.33277106247
1990,217725.76533204733
1991,228397.78750168145
1992,209959.64305107418
1993,164032.00737814693
1994,239896.28755532086
1995,183810.33831758375
1996,248852.60452071452
1997,321422.16206329956
1998,333691.81363353104
1999,261281.2606139325
2000,316143.4252248221
2001,257569.0928944935
2002,245180.8013420286
2003,255349.09076840046
2004,267421.8819524095
2005,210160.17890712287
2006,223447.023522198
2007,254701.01448195011
2008,213967.57678969522
2009,190836.1073182185
2010,190068.42665904583
2011,144090.60157549407
2012,178367.62331495417
2013,184021.9844980994
2014,183341.260238523
2015,204288.06931968976
2016,189802.0822966189
2017,193648.14739984967
2018,122521.07452579951
2019,130382.88538341627
2020,110918.11294568608
2021,109693.63777409284
2022,183076.06989370662
2023,143515.7958046733
2024,237764.55746880337
2025,341850.29424405796
2026,174943.6488801948
2027,149994.26287006662
2028,152557.75959617321
2029,175791.1778020987
2030,285912.00934673584
2031,220115.13736712455
2032,240044.37336085355
2033,268395.2323338471
2034,159205.07801030832
2035,205956.47883409404
2036,193401.5264531557
2037,197842.64385283165
2038,302439.09239502763
2039,231452.30871579447
2040,259196.3512731933
2041,282360.5516434824
2042,198803.49106484605
2043,172172.9759862488
2044,160981.2215202541
2045,212304.90714383492
2046,135042.5285202457
2047,150169.01627021702
2048,139032.77600950605
2049,132646.45044970015
2050,182068.11429867818
2051,107279.98596514814
2052,130368.95107433881
2053,147843.54001308777
2054,84553.56186763568
2055,155818.1950530683
2056,132045.49186845662
2057,116793.08935077795
2058,213244.4465801029
2059,130483.44893284155
2060,165856.65024931438
2061,178921.84758236667
2062,134458.27646348116
2063,112138.57755933952
2064,140872.29706528195
2065,121391.37849314926
2066,168213.09571707045
2067,104100.09381238089
2068,132889.35128937577
2069,83127.25712249363
2070,115194.5882354022
2071,90432.48910160743
2072,128362.54704375354
2073,138972.69061436414
2074,190606.53254983615
2075,139580.99852704842
2076,124075.95999558172
2077,148444.733384575
2078,131295.05384692145
2079,132102.99057555478
2080,117939.84701513214
2081,122886.37253535974
2082,124876.10354994843
2083,148622.9964017037
2084,113475.4296740547
2085,121542.1271617133
2086,110663.70552959455
2087,122208.57925393229
2088,90609.29179992908
2089,79852.85037394421
2090,123493.45859238306
2091,121842.71499863433
2092,117075.74610365853
2093,122675.06823375291
2094,123838.55812850542
2095,145756.9620759826
2096,80478.93044460515
2097,94259.9149921737
2098,143764.40678529968
2099,60313.80186273214
2100,82145.7144096957
2101,122206.44336500527
2102,128495.10100346661
2103,104332.99664633094
2104,126349.26010725081
2105,129215.52662241175
2106,61018.97279341308
2107,223703.42869868677
2108,118991.11788099904
2109,114201.65063270283
2110,135641.65162100206
2111,145208.27873634492
2112,139581.1254649469
2113,121980.64020529288
2114,109747.7233873331
2115,155314.86201729163
2116,118624.90790916725
2117,148829.93135911156
2118,122206.11953940411
2119,106400.69828492467
2120,117177.95955210718
2121,77394.41147395999
2122,106957.05101056241
2123,85491.28377208831
2124,162483.29225642767
2125,125640.50876177118
2126,155234.20841151022
2127,144761.09284943683
2128,131911.69581879632
2129,104104.17089024045
2130,139898.9095193694
2131,151937.46838460493
2132,116684.26737557493
2133,128057.86827713645
2134,125308.14337434706
2135,94170.87629104147
2136,62182.25769213606
2137,109615.22733159507
2138,136029.0756308007
2139,153676.611611109
2140,146408.25395911676
2141,137090.22003064892
2142,126204.44394547507
2143,141403.8029497458
2144,117869.08580233308
2145,139918.51036425057
2146,162103.12435693247
2147,141809.08219128693
2148,122786.76550591172
2149,143906.4571583417
2150,229747.26967562005
2151,121857.75028324842
2152,178487.20767612953
2153,163252.27248398575
2154,111535.56908741132
2155,132514.3247021101
2156,265080.6034936007
2157,228919.71757831215
2158,241016.58669202868
2159,210951.57861618532
2160,174693.8023704152
2161,244019.55535636656
2162,422333.32894362375
2163,336354.812485116
2164,248734.08793689957
2165,206113.74097822618
2166,150952.99083878036
2167,223640.89826212084
2168,196207.19907152362
2169,197528.85688753973
2170,218055.6001477283
2171,143718.1521071147
2172,133851.81174262738
2173,156294.89087987322
2174,231082.75541430435
2175,314341.3969836773
2176,335589.6019134188
2177,245920.61491983608
2178,206521.71315595045
2179,139211.47575825782
2180,217310.593226002
2181,189598.1048977384
2182,221117.86904205984
2183,189889.76894464274
2184,130919.99514600802
2185,114760.393036191
2186,141661.68909928954
2187,153807.18719596748
2188,161554.04646569438
2189,198553.88857556885
2190,80619.24082529069
2191,84015.57995587288
2192,94192.93810326862
2193,98009.09037703817
2194,103021.31519094697
2195,113407.72553077436
2196,102617.18635966827
2197,108892.02449303852
2198,157847.6331562641
2199,179407.14641614925
2200,143449.94311590798
2201,143044.70736601896
2202,211030.32127996214
2203,153409.37608016207
2204,176494.07045396385
2205,109165.98127805002
2206,128946.06174790778
2207,226974.8518376824
2208,247128.25823280815
2209,213393.57693930872
2210,114244.2801542618
2211,115710.84182188043
2212,112939.00401745953
2213,109663.64399380659
2214,120925.78213980293
2215,105766.8846586898
2216,134510.9648559116
2217,81006.37671062585
2218,71786.08394147002
2219,62151.68717305449
2220,55184.97222793273
2221,314246.2076653759
2222,257659.97750473986
2223,300184.67913295113
2224,204125.91442722685
2225,114700.2723472672
2226,178287.3008998703
2227,195782.00946656056
2228,273921.2868645568
2229,240926.10598211407
2230,153059.85866134748
2231,215929.40451726492
2232,185437.17073464347
2233,169030.0532184628
2234,232158.69275909069
2235,211262.29095388256
2236,271535.82853679766
2237,339113.60570399393
2238,208242.8660946293
2239,104838.59574426657
2240,159462.22289184242
2241,147995.7319548492
2242,128841.27245470436
2243,123730.18104958406
2244,99987.39341989136
2245,98133.72714853377
2246,147054.60479429906
2247,100360.74821487257
2248,124842.4424969682
2249,125858.33872538726
2250,133026.99646784374
2251,104937.29251146496
2252,177575.21717707097
2253,156075.52055133317
2254,175899.6867946304
2255,189169.96646306082
2256,183175.20737574535
2257,206985.6586964664
2258,171952.92536642007
2259,178136.70094131844
2260,153308.478535133
2261,195621.06544439978
2262,203947.2687890612
2263,365083.9895193316
2264,419032.96623545245
2265,166024.69639341458
2266,316437.21901865996
2267,371946.3032325621
2268,408813.8436753716
2269,150378.2796439666
2270,184129.81897764487
2271,226985.96210076974
2272,187430.47680140228
2273,160668.88794070325
2274,178360.10956329876
2275,168655.31088954766
2276,189965.7588174612
2277,183139.22324937308
2278,148903.7662412245
2279,126645.16544795904
2280,124377.67570977393
2281,170466.52533823397
2282,180976.51987327216
2283,98846.29209089461
2284,112240.58251584932
2285,148185.51631586408
2286,126606.38675734357
2287,347378.72450877464
2288,273239.601244648
2289,395437.41410475055
2290,469384.55998490873
2291,326139.03897697665
2292,425520.5159439226
2293,448998.87442046346
2294,449626.1731786374
2295,447013.7010787532
2296,286802.6241855521
2297,324270.220186655
2298,301762.36073396547
2299,390662.3968524761
2300,334083.89562614687
2301,278122.65221488045
2302,234840.29707562804
2303,244468.03255999024
2304,246610.94363613293
2305,180633.92342851122
2306,180446.4120921563
2307,187005.96794973343
2308,225490.82149906422
2309,280838.65448223654
2310,210298.66988885985
2311,187279.23325646558
2312,182478.9806025079
2313,176591.11132305823
2314,176291.67550966708
2315,182163.68401517812
2316,187111.9127098008
2317,178694.8929603897
2318,179495.42036227311
2319,181001.8748193192
2320,190929.6859735386
2321,249775.15700472516
2322,175931.39898993832
2323,181321.44877769423
2324,162557.66289021843
2325,211199.06055228852
2326,164117.90389038433
2327,210242.44496926124
2328,230513.70022889847
2329,185610.9710242769
2330,178247.77676086986
2331,357210.51836739987
2332,393634.13108924637
2333,321961.41139928077
2334,250662.77737346303
2335,266484.44651153893
2336,319550.9516255602
2337,208800.17023917878
2338,284157.3618833269
2339,203881.01982400462
2340,399959.6108603016
2341,214658.8781778319
2342,239930.10005881282
2343,230243.2110654034
2344,208668.65161952257
2345,238452.41973963406
2346,212662.31017830817
2347,202912.2185432992
2348,228140.21191824583
2349,171801.20861439977
2350,283675.34833103715
2351,254669.7195714231
2352,254311.32281074204
2353,223796.14302681503
2354,137107.885402162
2355,155848.4840862404
2356,152140.23219904615
2357,190644.58801005234
2358,188552.19861162623
2359,126741.78840735591
2360,117633.3959649642
2361,143321.71514898597
2362,267841.0998876164
2363,144848.91484869603
2364,159978.24984038534
2365,209195.5925585291
2366,195797.55170280003
2367,230689.4574516086
2368,207010.93228982703
2369,223046.65653247279
2370,179575.8166429376
2371,170013.09653139685
2372,189967.82355016694
2373,280206.5841291514
2374,318550.2955069543
2375,269777.13941392367
2376,271988.78057940723
2377,365307.40628863196
2378,139352.65422290217
2379,189455.2439411472
2380,143700.05597815686
2381,157138.4647924006
2382,199527.80958184492
2383,208191.06376191552
2384,249833.7508824899
2385,161250.86048772713
2386,134411.03710242244
2387,141267.25762708386
2388,93287.95325187317
2389,126414.19654786354
2390,142763.51421977658
2391,142730.96644413675
2392,117475.00714613764
2393,168528.3255871957
2394,144923.19670194192
2395,206005.8146052184
2396,144269.33944671298
2397,212802.74346991582
2398,126816.20060366024
2399,49885.58013313189
2400,54164.73696732802
2401,114849.53220550118
2402,136394.34826461345
2403,133622.0506133828
2404,147134.2014969253
2405,161589.99410241458
2406,141263.73084299953
2407,129486.30016632008
2408,140292.94147822555
2409,129291.6041012813
2410,161799.7465757157
2411,122000.38498433719
2412,159167.8364197932
2413,129306.44270924943
2414,141107.55800040986
2415,127898.44933468664
2416,131181.46887198187
2417,128699.06757312412
2418,130561.2543782448
2419,123701.79489825634
2420,125345.13931811063
2421,145110.48054037715
2422,112169.92998862494
2423,126001.78382858823
2424,153803.06159039764
2425,179922.1829557147
2426,121520.70317746395
2427,144616.23454106238
2428,181335.26923087073
2429,117531.47294648112
2430,129535.35707324046
2431,109477.22398340763
2432,149772.52394554066
2433,151783.37265488497
2434,140844.4606566097
2435,149140.28192643187
2436,108867.96355584261
2437,109199.5597766448
2438,130435.50868609478
2439,106655.50419925008
2440,121880.68463683892
2441,93762.3099718789
2442,97607.41165798105
2443,116816.25389124102
2444,127350.58728227964
2445,77928.74950662191
2446,130720.53002406727
2447,176983.16144621777
2448,127837.82881558704
2449,111618.73040020006
2450,147716.1036781561
2451,123938.79758990888
2452,199478.1159433176
2453,91356.41197854503
2454,125027.9149940974
2455,111451.89456225997
2456,134377.79893999005
2457,121936.43922605494
2458,114526.25112969655
2459,110965.3481484575
2460,133926.55147293827
2461,122794.56813258953
2462,135167.1350075144
2463,124597.48614485712
2464,162755.81883850714
2465,136969.150667827
2466,114270.77659505865
2467,135100.66431081065
2468,82618.23575370626
2469,77599.65120761919
2470,178301.29986907457
2471,209437.78146989815
2472,160251.73969178958
2473,118408.98301790273
2474,81663.33523925047
2475,214753.15936255056
2476,112865.70457712238
2477,132860.04137605848
2478,154208.6110381835
2479,108176.12744593197
2480,145510.9520818006
2481,120131.19470357393
2482,129958.16579834465
2483,112832.01973117533
2484,124995.48948543497
2485,127013.15752020503
2486,152638.77865101048
2487,176770.8491474768
2488,155910.25988217743
2489,151290.09769350194
2490,162635.2835894529
2491,83824.0634112265
2492,191300.81563255613
2493,142756.62823037925
2494,156910.68763019444
2495,81087.09046615078
2496,245657.81365079057
2497,144194.678072346
2498,113016.919179776
2499,95138.76076814315
2500,128219.76628919615
2501,132332.4327983546
2502,149523.05253321223
2503,85273.14161474712
2504,179649.76472799614
2505,223638.2705685777
2506,256896.28832972684
2507,314229.2925177736
2508,255979.67579505325
2509,211662.2912927631
2510,227420.8878505201
2511,182049.13089027442
2512,204545.22099664184
2513,211575.55557698637
2514,246785.41518728115
2515,144537.5860483996
2516,163385.5622517914
2517,142251.826767384
2518,156181.34665856828
2519,228771.62272451335
2520,201078.77777450596
2521,189155.06445020734
2522,222334.19700921117
2523,125518.20217777838
2524,136470.1266925546
2525,147870.22757488352
2526,137535.01028219218
2527,114438.99467436719
2528,126668.4092950404
2529,134124.10983928572
2530,118262.73999162916
2531,251684.91723599852
2532,228159.289317653
2533,193587.9640801307
2534,228899.66581554993
2535,324049.2387123419
2536,236233.19368811685
2537,234331.72411272908
2538,183008.288758806
2539,187882.51087286675
2540,173209.78004997337
2541,183881.02901771796
2542,163024.82023357565
2543,132384.8293398309
2544,121040.27575298575
2545,135741.98215008146
2546,133813.13871227874
2547,144108.75836788584
2548,141695.19458536807
2549,157399.60642574637
2550,222130.61363032635
2551,138854.1813619478
2552,129248.64758867219
2553,77114.72009852524
2554,100836.59842410771
2555,111351.87478418226
2556,99772.27238855479
2557,103522.45302396649
2558,131153.58705756784
2559,130094.80635075143
2560,138040.11045825228
2561,143171.06826685322
2562,129871.24771392853
2563,148729.31745171806
2564,187924.69413800954
2565,137186.07229523006
2566,158283.2201167014
2567,127441.16999870361
2568,203028.96139402845
2569,208169.98032706752
2570,111543.37620856609
2571,167290.95636044943
2572,167874.86532490965
2573,222182.1059061824
2574,277648.6286557135
2575,130950.99636501381
2576,124103.88643683819
2577,152697.17901898312
2578,87606.23248836452
2579,63234.131257698216
2580,108007.68823483089
2581,102898.16939173605
2582,101021.33989881336
2583,276727.9980851254
2584,155182.61851435012
2585,173633.11763680034
2586,208421.4803033435
2587,192755.68468232278
2588,155444.19576555368
2589,146586.95861673253
2590,214871.3163537282
2591,202901.17154676517
2592,215477.6312047266
2593,248812.67181712427
2594,179730.42021757536
2595,201832.90054459492
2596,312203.0820049811
2597,185311.22097366117
2598,278443.477363432
2599,299180.22675773565
2600,166178.1978387074
2601,146090.06509435523
2602,81881.69428742261
2603,95055.67055319894
2604,83041.18298138908
2605,73294.46340019503
2606,144414.869649277
2607,186532.28634131816
2608,206781.5459256667
2609,169084.80438863466
2610,113721.53478144787
2611,113587.11393113689
2612,156514.88345210612
2613,132124.20464800816
2614,128264.17871941943
2615,152536.12712445267
2616,143529.4609822011
2617,172199.6256103252
2618,205697.4001306119
2619,193258.57833781664
2620,188526.310793086
2621,179642.54322564628
2622,183211.7876594079
2623,249586.7090045325
2624,308882.4162184999
2625,326711.5322265456
2626,174197.13821240983
2627,179565.65914547298
2628,480834.51912639814
2629,507761.4770255207
2630,388695.72103301896
2631,468478.48377504037
2632,434787.4045397608
2633,330742.3553937401
2634,414781.8831522308
2635,152067.70751079207
2636,172926.13824889567
2637,173833.75141144314
2638,257244.87304975136
2639,193172.2202075602
2640,154170.34647627352
2641,102824.50791357063
2642,192007.20601212847
2643,101257.59435568325
2644,123919.61982810569
2645,98674.26644176629
2646,93355.16513469137
2647,96562.20930422639
2648,141905.00007035182
2649,143652.02317667461
2650,143681.88944206468
2651,142615.01334349602
2652,406320.39514576085
2653,243997.505240682
2654,235072.2982916437
2655,390200.5543843091
2656,318264.5762046169
2657,351520.30398819986
2658,296434.7506372374
2659,314945.5650723751
2660,364048.785030887
2661,348824.2534784881
2662,318947.99100724066
2663,278808.8099628909
2664,264543.8153863194
2665,329314.4351169127
2666,280644.8934162737
2667,170675.53795239588
2668,182329.07287170395
2669,173660.79212178756
2670,282796.282505543
2671,187116.4810217668
2672,190740.28842991666
2673,206634.67967667847
2674,201032.11719996823
2675,172794.30125148577
2676,187804.029773425
2677,195301.37240497625
2678,265034.1964927689
2679,277610.3849894442
2680,283247.363077574
2681,403812.7688883964
2682,330834.84711701254
2683,558195.6719879662
2684,316063.9094187586
2685,353845.2684073535
2686,259511.3059894188
2687,324715.4459285928
2688,216963.82941412317
2689,204268.0952030823
2690,449708.2159572684
2691,183503.31742569784
2692,134903.64646006972
2693,190326.9678022098
2694,135540.50052505947
2695,189738.5197817729
2696,187661.1569029206
2697,186082.2113758333
2698,189601.71792428035
2699,176035.61957099815
2700,160533.07430125293
2701,138479.19157219105
2702,116654.02189114055
2703,129430.47134245103
2704,140420.27238979167
2705,123319.70855433133
2706,117288.87206275057
2707,130121.08838561161
2708,135099.0275954103
2709,114517.38332671166
2710,131321.32135375522
2711,309932.8037567513
2712,378558.1083892989
2713,169940.7030386359
2714,150787.23737825186
2715,170733.40189464352
2716,146308.80748998956
2717,176054.01172443302
2718,232361.84810640346
2719,156950.16208274485
2720,173575.00521383068
2721,137676.4614075912
2722,160887.71899975382
2723,147112.78000251672
2724,130223.28672224823
2725,135880.53973114543
2726,148245.49773432358
2727,184903.47507262565
2728,170449.56917866413
2729,155935.16504330232
2730,142694.4935441004
2731,125109.14742506441
2732,124876.25189705979
2733,159503.33842445948
2734,137286.35942777686
